userID,group,method,verified
mpr_2fLmecS9dVffXfUlf3N4hWQDvlO,C,Whatsapp,1
mpr_2fLlvPU3koIJXVEcYSP61IA4q6X,A,Sms,1
mpr_2fLqGHyD1PLIu1VVZgb7DGEnJxh,B,Sms,1
mpr_2fLvoCJZILeYQFcjeXsGEGaOejs,A,Sms,1
mpr_2fLvmrvMnSjqAmeeDvizyAMqQRC,B,Sms,1
mpr_2fLx6iovMS5BJu3Hw6Xf8GSz2fV,C,Whatsapp,1
mpr_2fLyjInayAGhrLUeYgeRCy0IABW,C,Sms,1
mpr_2fM0zqVvQzalvLLSsOAXyTBKrJ0,C,Sms,1
mpr_2fM1MFdu9YaIaGbUQaFnTY60f8m,A,Sms,0
mpr_2fM4px1G1st1fYliB1QbsbCUktx,B,Sms,1
mpr_2fM4zlc4Mz8FgmeTmCd5vETL7av,B,Sms,0
mpr_2fM6g2frEWplbTvhg6TGOxwNkOP,B,Sms,1
mpr_2fMCBncpsgjKm3VxzECswyiUpDO,B,Sms,1
mpr_2fMDzIcufLmMCA3OYAbDQAWvrA3,A,Sms,1
mpr_2fMGpPHww9zeoXA9tpsKPp5Mr7x,A,Sms,1
mpr_2fMHMBYShuAlD8gLAOaKBPCN9nq,A,Sms,1
mpr_2fMM8QxWguWI3bv9ACkfEDTY3sF,B,Sms,1
mpr_2fMNM98dHIS0z3lT2bNjjdBKoZ7,B,Sms,1
mpr_2fMMjynuyfWy6i7Hp1GayM7KeJu,B,Sms,1
mpr_2fMNmWN8P4uNEWvRyzHRbjijaRV,B,Sms,1
mpr_2fMMWT3G8tf5aC4UUeEoAt9FLpN,A,Sms,1
mpr_2fMOpvdXNO27UcUrrhqZ517tUBE,C,Sms,1
mpr_2fMRrqpXbg2YPP1Zi45mj89dncB,B,Sms,1
mpr_2fMROKJ18dLZHxfgfXznnwTiMnV,C,Whatsapp,1
mpr_2fMZ38MojyH8qerMXCGkBQeS5MM,A,Sms,1
mpr_2fMa2VP043k3B95lGuUkzkSsibo,A,Sms,1
mpr_2fMaStPLfyIlksDdT2xInIErFa3,B,Sms,1
mpr_2fMKrrkw5Rp12Uzzsgde1OlFpRb,A,Sms,1
mpr_2fMfOfZ71YENROeGPK0cPgZ7zIp,A,Sms,1
mpr_2fMeWR0J6cGcNIQLf8ESuk41r5e,B,Sms,1
mpr_2fMgW1Q45zGpntJgOH571VHuYnV,B,Sms,1
mpr_2fMgl8vSofggPANFpoUaC3uC38j,A,Sms,1
mpr_2fMhNj8A3PCNVrCO96nddRNXMOy,B,Sms,1
mpr_2fMgxUzonKHR5s2uYX8GRDQgPcn,B,Sms,1
mpr_2fMhuKDP7P6mRf5sdHOInsmFQTV,C,Whatsapp,1
mpr_2fMi6c2qKtkbfpLlTC9Y7eCDwGv,C,Sms,1
mpr_2fMmqQJgSG0ZyWgDQejp458YGE4,A,Sms,1
mpr_2fMpEsyGVOjyTc7kwE6GU3Y1GGb,C,Sms,1
mpr_2fMpb1aOfmSSm8HroZt2YJzoZrQ,B,Sms,1
mpr_2fMr6mAaoIQh49q8JiWr9ptcYkW,C,Whatsapp,1
mpr_2fMrDYbjWQRWTK6gK7ArlT2Rezm,A,Sms,1
mpr_2fMpJ27J9lsK4VJdozRie4NvX5U,A,Sms,1
mpr_2fMtJLxaTgNOcBQeluhEUKJPuK9,B,Sms,1
mpr_2fMuCm0pqG0Ef2pZTFxSVGYRkdZ,A,Sms,1
mpr_2fMvy3OFHyHoUNTypzQmvuYNsQA,B,Sms,1
mpr_2fMvvywj5UJHY2VhdPP3w008bnH,C,Whatsapp,1
mpr_2fMxrkzb9sm1vmv0kyA8Vc7MRNe,C,Whatsapp,1
mpr_2fMvm7abbyAHRLSyHUmEbOnvG2o,A,Sms,1
mpr_2fMyUnYmRt69XtaiSGQF9TFL8qd,B,Sms,1
mpr_2fMzPebTcGeYAMDetmRWq8Em8ur,C,Whatsapp,1
mpr_2fN04NgkGc9v16NghbiTXpgBs6y,C,Whatsapp,0
mpr_2fN0nwuUABKtXxlBd5z3R9gQOQ4,A,Sms,1
mpr_2fN1EQ2osvdsjNRqDNn6Kv4kmTO,B,Whatsapp,1
mpr_2fN5DeNIm5fGBzGnCsoYmf4vtV1,A,Sms,1
mpr_2fN5CKVS7mVPsjB2MjvRNOYzBuM,B,Whatsapp,1
mpr_2fHRDQB3RhNLtp3bLPkVmLO9kiv,C,Sms,1
mpr_2fHRwCyoAOV5YMvzzHl8IqPmMxK,B,Sms,1
mpr_2fHT2xsv5vg9MtIksAbIiuP4UMG,C,Sms,1
mpr_2fHTsYFcKFtg5Lt7MRuij1ta9hI,B,Sms,1
mpr_2fHTTKn9XF0C8asCs9KLMuIALOh,C,Sms,1
mpr_2fHUc1HHzcRlYUl9A7X3beXZxqk,B,Sms,1
mpr_2fHY3ujlgIo7TZULxAbw4Jox5f6,B,Sms,0
mpr_2fHYBMTZkJrrIBZTqLEMWX0YAQw,A,Sms,1
mpr_2fHaF0ijCvqc9j1Q9AdrILAnd5u,C,Whatsapp,0
mpr_2fHcA4GG1nf9c66Ksx5xVUmMfRv,C,Whatsapp,1
mpr_2fGZljZDjwcw9Erz2bWJho1Cy4d,A,Sms,1
mpr_2fHh6bdsfU0lBzeW9aWrg0v8tDD,B,Sms,1
mpr_2fHfM1cHMkBVfNljbhLWPFZgVrI,C,Sms,1
mpr_2fHdKLnAweTW7a7bXW0ykpWvph2,C,Whatsapp,1
mpr_2fHin7FrhU44BTZWwK2Ht3kM0pZ,B,Sms,1
mpr_2fHjecf2fb1W8sQh3gACBETrRzB,B,Sms,1
mpr_2fHkV8YSdRLHVB0OXvB5Ow0M0m0,C,Sms,1
mpr_2fHkYu2mYnWUnW9AuKE69GpXqLP,A,Sms,1
mpr_2fHmblYng1MPyFs8GPU6gGEQ3KC,C,Whatsapp,1
mpr_2fHlpgGeEwYygR4BfBAylLNszU1,B,Sms,1
mpr_2fHmKaczeJzd9SWlqzwI0nyqD5M,C,Sms,1
mpr_2fHmfLkgcw65dnVRlzLn2T3NBR7,B,Sms,1
mpr_2fHmxuxO4e8oKhdlAGbZa4nOKpj,C,Sms,1
mpr_2fHooicMILkoqbtxuRnPosdm8q3,C,Sms,1
mpr_2fHozyYdte2pQrjTRqEtSnetks0,B,Sms,1
mpr_2fHokcbeKyRX4a2Aio5XELq6Lu7,C,Whatsapp,1
mpr_2fHqOzlKA0qEOcOjYfPo4d5w7te,B,Sms,1
mpr_2fHth2j2kiu6wUwJHgz2wsVHKWt,A,Sms,1
mpr_2fHw69pzIYkDqoxbVOi0hq7VoVc,B,Sms,1
mpr_2fHwCZ6cpKBjVW4yCjQhudY5ZAp,A,Sms,1
mpr_2fHw1zzh9o52K0Gnqti7LdyE5Dy,B,Sms,1
mpr_2fHxph0phmsrM6I8lWJt9OseWW1,B,Sms,1
mpr_2fHyUo64DS66q7lDAzg2G2BAxu8,C,Whatsapp,1
mpr_2fHxxkXkCrIN0hf7YeT383ngNeG,A,Sms,1
mpr_2fHy8WoWkyjXi8Xiubvdreg0vp3,B,Sms,1
mpr_2fI23655z1TfkBlhDARHv5DaTGU,C,Whatsapp,1
mpr_2fI3wsK8x3jte98RkgEuIlNerxD,B,Sms,1
mpr_2fI1RqRJ2UKg7DM0h66eXqzRiVh,B,Sms,0
mpr_2fI6TmqJD7zKbibBSXweFv8U6kc,B,Sms,1
mpr_2fI6eO86S1GRL75wbsXNIsDe0YH,B,Sms,1
mpr_2fI6FjtZAe5hQlTFSbO0S8i5OBB,C,Whatsapp,1
mpr_2fENWkPVyJjhtyp78QwzF4pemcc,B,Sms,1
mpr_2fI8RogeJeFGeVl1MKyRHHgViFW,C,Sms,1
mpr_2fIBfcw5S7hycVEdlJSapq5MUJw,A,Sms,1
mpr_2fICFz4oQ4ap8WBXrhlJg1VPUnM,C,Sms,1
mpr_2fICTrPtev88KqpWPLSyMKi5dmK,C,Whatsapp,1
mpr_2fI9XApI0JKOJ5QvRVDJGnCFU1i,B,Sms,1
mpr_2fID85WO0v7c0erMrgqvs4vNN3s,B,Sms,1
mpr_2fIEHqzwEMzD1tAyYph8HHCrd8N,C,Sms,1
mpr_2fIFESAyi0oj3XEFR6qezTrxFGu,A,Sms,1
mpr_2fIGL8XZi0yWRZ4UsPpsdDzBoUv,C,Whatsapp,1
mpr_2fII86wykcmZBZEp30Epa7g3CR6,A,Sms,1
mpr_2fIHrcAVvD4NGk6SEG6nnpWcTq3,C,Whatsapp,1
mpr_2fIK00x29fJjHntkBST1KuQhosg,B,Sms,1
mpr_2fIMTvH2QoQ6w5R6VsfW46UWdfL,C,Sms,1
mpr_2fIOet89Idx9M9hNW4LGYMBhvb9,A,Sms,1
mpr_2fIPQBdZC3xRWwwCtNgSZuejoew,A,Sms,1
mpr_2fIQni0TIOhKv4yotRYmAcsgdkA,A,Sms,1
mpr_2fIVpdDEP3CTLHUJgVN5pU3q4ES,C,Whatsapp,1
mpr_2fITwr9jkRN6EQ2GaDsA3ZVW2Yd,C,Whatsapp,1
mpr_2fIVwhmTsRK6TqwNK1xIAGM9mrZ,B,Sms,1
mpr_2fIWiU0ho1UZc6xiZF3dIPg0uJc,C,Whatsapp,1
mpr_2fIZ1iX5OdQ35MtQldcAFFkm938,A,Sms,1
mpr_2fIWpqycIsfqynVhXhS7K76YfiH,B,Sms,1
mpr_2fIefJHFGgEq07IS1me0xuRf6Ek,C,Whatsapp,1
mpr_2fIfBv6J9pITHDNUQBealUVUBWf,C,Whatsapp,1
mpr_2fIhfcr2HGUSzFVC5cyUESJiklx,B,Sms,1
mpr_2fIiIg2mKCDOWBWnkWpPH8QdiAr,A,Sms,1
mpr_2fIlKrbPNRMHu3X0cAy5niffwWb,A,Sms,1
mpr_2fIlWDGwhyDdNajsaHGuFQMsRoU,A,Sms,0
mpr_2fImllM23RoRljT9w0mtVDk6OZq,C,Whatsapp,1
mpr_2fImUf1Uj2BhFMCOEjwW0Hlvwoc,B,Sms,1
mpr_2fIqHDyKAE7EJO1ZcXHMpcQKpF6,C,Sms,1
mpr_2fIqhXR1htbP7oYk6xX3Vkv9qv8,B,Sms,1
mpr_2fIrbvofP9gCWS8TKGEH4rNtBCG,C,Sms,1
mpr_2fIuUmiWMvAilKaqB0tn9vC1svX,B,Whatsapp,1
mpr_2fIy0TMyHyyCf1oRU1rz0Ezozcd,A,Sms,1
mpr_2fIzl0wAEsgYuiR8XFzqN3sNYSV,A,Sms,1
mpr_2fJ0YTe1x4qbrJYfNiYRl0ololG,B,Sms,1
mpr_2fJ13VYtQCETPrZ7JenlWXkuStp,C,Whatsapp,1
mpr_2fJ3ofwVdIFWJh33fnSEmvzD8fw,B,Sms,1
mpr_2fJ4aVNVd5xhpRnxCjZ53TuuOax,C,Sms,1
mpr_2fJ4LbfReKx80RAX2tsXLPJaSiz,C,Whatsapp,0
mpr_2fJ4FOMw5cnkdASj1Hlgem223Zn,C,Whatsapp,1
mpr_2fJ6G72Pl91CmXwnoxpcGFGq6rF,B,Sms,0
mpr_2fJ78hqPfWwqQeYhZtAow35EFFD,A,Sms,1
mpr_2fJ9mINKO7XvrpF7yHTieKawPPB,A,Sms,1
mpr_2fJC9QSH9CfeUcSV8LZsmcapYyz,B,Sms,1
mpr_2fJDVk6UbnfXUw3IZYCwpnd3Iv1,C,Whatsapp,1
mpr_2fJELfyCjKGpV41BMRsf4Tnf6JV,B,Whatsapp,1
mpr_2fJFfYVFAPHOJ7ldTLJ5BFDzeOq,A,Sms,0
mpr_2fJK3Egw5LN0PbEv1qlNA0DXVet,C,Whatsapp,1
mpr_2fJK7mUVdYfN3zD5OAN2TthDlkm,C,Whatsapp,1
mpr_2fJN5PO9n9EFXDUrmDBHMzb0zUz,B,Sms,1
mpr_2fJMksgK5F6xS3cnWdZy4eY5Cc8,B,Sms,1
mpr_2fJOKOfBKTZnTstF84ID9NK10H0,B,Sms,0
mpr_2fJQIhynGMor0myaj196cs94vpJ,C,Whatsapp,1
mpr_2fJQWoFTNy8Pf8o1MnIBxnZuujQ,C,Sms,0
mpr_2fJUVytZb6s2J41xiLCnKWWwMBS,A,Sms,0
mpr_2fJW8pyzfSTplaezWckbz4skW8x,B,Sms,1
mpr_2fPEmxVOx7q0MlW83mZfqxwCavq,A,Sms,1
mpr_2fPHnV8xs6f9s8QSIjYym4ImXmj,A,Sms,1
mpr_2fPHwTcgFwXvvUsJc2Slo6KHGSk,B,Sms,1
mpr_2fPJIbMT058RgqjHlUblyvfLLAk,A,Sms,1
mpr_2fPJbh73cMlJnJEWAYZtRo05cfS,A,Sms,1
mpr_2fPHSlEQYdDvhgU9g2ZsYA4Pme0,C,Whatsapp,1
mpr_2fE2Id523Xz66DpZH0NsiEi340H,A,Sms,1
mpr_2fE4CEkOfzvwYB4eBcCrK9xXVNg,B,Sms,1
mpr_2fE8rDThEWFCjiyMUcbgxoEP4R1,B,Sms,1
mpr_2fE9R2uLnWnSsDtzU1hLKPQwfWY,B,Sms,1
mpr_2fECSrSVvV954EOeEv1DsV3oz8y,C,Whatsapp,1
mpr_2fEDL4OAL19AJH8Vwm5SUrTOF1F,B,Sms,1
mpr_2fEDwR4VrncBo2NOGQZE6Y0oAen,A,Sms,1
mpr_2fEE9iMbapwmn73GkGfNqvHubxD,B,Sms,0
mpr_2fEF8HVEqeNkGUNakTgHw0yOSS7,C,Whatsapp,0
mpr_2fEFK1XLIWSYcw4ONb6JrpIbuLs,C,Whatsapp,1
mpr_2fEFQPSPDDPysNZakBy0vXbb2wf,A,Sms,1
mpr_2fEGBImycp6EAQhLx3BCtHQz4bP,C,Whatsapp,1
mpr_2fEGsD83zdq6lKfNJFYN27U06o8,A,Sms,1
mpr_2fEFGPQPaL8NCyhngfobNs9Tewx,A,Sms,1
mpr_2fEGlgMtdIdA8ZPlFYobZ6hTCPL,B,Sms,1
mpr_2fEIAp3mUq71GvZi9WSYrcHffD2,B,Whatsapp,1
mpr_2fEJA6xq9Ze3SkNFJxxcr5Dem3G,C,Whatsapp,1
mpr_2fEJcLPJZuJSbe49BpjFRtJiIpe,C,Whatsapp,1
mpr_2fEKTYRW1g1VyCsxW69BB2Dpb0e,A,Sms,0
mpr_2fEKTV9ZlyaN2eKEKYZ91wtVOyX,C,Whatsapp,1
mpr_2fEKNm6b8JzN5tb7SZOhSng0J74,B,Sms,1
mpr_2fEMeuS8rLJSI4qY6MDC57TcKw4,A,Sms,1
mpr_2fEMzRat8I2ZjwZ0PagOgWjONMV,A,Sms,1
mpr_2fEO9LsAcEx3U1EEnPtuoFOO3Eo,C,Sms,0
mpr_2fENWXGLJAQFFv5Zcf47GjnmSS4,A,Sms,0
mpr_2fEQHOulKpPDAHPQ05nYtUHVg7T,C,Whatsapp,1
mpr_2fEQcWU6TNdTl6RgYMRYcXW9jdn,C,Sms,1
mpr_2fERFNYmV0TmGK5DsKpLcORE3No,B,Sms,1
mpr_2fEFjUnlDHdK3zQ1Hm74vxUVGNb,C,Whatsapp,1
mpr_2fERZClNUWYGiuIvhBOu0nNZLl0,C,Whatsapp,1
mpr_2fERcIDuRVfULsHYl9Wm6AEyimV,A,Sms,1
mpr_2fEUu3DuIfKzTkDY54H72Ix3Ftl,C,Whatsapp,1
mpr_2fEYmkFimJ1TeBNW25XvNH4Eg3e,A,Sms,1
mpr_2fEZghc6us4Q8aGDAJQi4ykdaKL,A,Sms,1
mpr_2fEZmWFbEqxtcpcWZOPu6cvhg7l,A,Sms,1
mpr_2fEay5ZLzNM8b8qssyJBNt30Htp,C,Whatsapp,1
mpr_2fEacrLCUQw7zMNx4mMnfRN3o7Q,B,Sms,1
mpr_2fEcVz9O6dbFiq6L2hHGH0GKE0t,B,Whatsapp,1
mpr_2fEdvQreBhi23Am2vb56b0rWhhj,C,Whatsapp,1
mpr_2fEdtXViEUcGyxU11eEm33OgQug,A,Sms,1
mpr_2fEf0ccFAQs8Ud6PxL2yvzadzyS,B,Whatsapp,1
mpr_2fEegOiPPbam6btP1bQl8EuTyL6,B,Whatsapp,1
mpr_2fEJ7c1a8YVO6TdItNaK9d1Bz1C,B,Sms,1
mpr_2fEhSuNHSBlG9p0hytMjlnWZGc5,C,Whatsapp,1
mpr_2fEiMAfv4paqBe3PtM7T37SbzmV,C,Sms,1
mpr_2fEiV2dmdbV2eoUS2LeFEj0BsNh,A,Sms,1
mpr_2fEjECV1E5Texzkze2BzU1OC8Z6,C,Whatsapp,1
mpr_2fEjfqfXr6EGeL8nM2mo1KXXvO0,B,Sms,1
mpr_2fEji0e7vcN32nStgqTVkdIS7yH,C,Whatsapp,1
mpr_2fEkEgkTIwM4zWMxNalLBl94wue,C,Sms,1
mpr_2fEkyLqqfW3DqzonYxPr64hGBkn,A,Sms,1
mpr_2fEo2hAt2shoI9AcMY49wXtiJwu,C,Whatsapp,1
mpr_2fEoK8QF5vdE5q4HICV91JhQ3HB,B,Sms,1
mpr_2fEodSL3RNlgM3uwZd9LuDWd4lU,B,Sms,1
mpr_2fEqiYTxtQkYaJUdSJZ4ie2Ma0i,A,Sms,1
mpr_2fEq5pndNGKEdWa4qBFnzRFjYuc,B,Sms,1
mpr_2fEoDXLqZhQzLputgYiVvkeqHw0,C,Whatsapp,1
mpr_2fErNxbXkaqfgmoCVKh0RfED1K3,A,Sms,0
mpr_2fErnqKlEjD4WCjYqAjZOojCXid,B,Sms,1
mpr_2fEgHulXTZFpFNssZJS9HGvZbv5,B,Sms,1
mpr_2fEvKLIZxnRwlXzq0OCAA0szNkK,C,Whatsapp,1
mpr_2fEvC73HAS3sdtDXGesCmxuZXEQ,C,Whatsapp,1
mpr_2fEwIl2eT3nZGqY6y8EPn7JuFOV,C,Sms,0
mpr_2fEwNKpHPmI69LGVC9HC6O0SUaM,A,Sms,1
mpr_2fEwdkT6FmfIxZQGqBVnXk6rYeE,B,Sms,1
mpr_2fExFpNK322spFZH7xmDSTqcNj5,C,Sms,1
mpr_2fEx7gfdERms0H6YxRp5Kh3CCR0,A,Sms,1
mpr_2fExisuUY72snn2R36RfqUL7Fkd,A,Sms,1
mpr_2fEyZ9wOLVrHQOqk05jm2WBs5ta,B,Sms,1
mpr_2fEyroDQoa52v3bFpxFTJH10757,B,Sms,1
mpr_2fF0jqtyUz15w58rJ1ZgvrkSMRY,B,Sms,1
mpr_2fF1FUN1xun1atvkhZw2rHcadZF,B,Sms,1
mpr_2fF1WDn8H9leeC6TtzC2p1T3hzr,B,Sms,1
mpr_2fF1rBlpBidASnj6hCbpOjNuU0g,A,Sms,1
mpr_2fEyjtfrmdFYw3Ea39MUiVxg69N,B,Sms,1
mpr_2fF4E3MeBjHGLwrQ0GnlWtyiVLO,C,Whatsapp,1
mpr_2fF5Av1okxDwYjHSglaBL1HZa0Y,C,Whatsapp,1
mpr_2fF5ft7vl0abhzic0SL5nxKK9Pt,C,Sms,1
mpr_2fF6RRcBY7N0cLPJzEPI7JR4x8k,A,Sms,1
mpr_2fF7fwEFceAFK3MNr4oxq11ce0b,C,Whatsapp,1
mpr_2fF92MnWN2k8tvYvDDwS9fZBqVz,A,Sms,1
mpr_2fF9TdqskMsyrZcMxA6bV64vjKo,B,Whatsapp,1
mpr_2fFBNaBlX7s3jc4U9LgckAYxp4W,C,Sms,1
mpr_2fFClTdZl7BeBjEhpWYVhzzbV3l,A,Sms,1
mpr_2fFEybJAwIMM6ms1EB7ftKJ37Ev,B,Sms,1
mpr_2fFFLRyWL9GgzhUUfDPn3VZf0kd,B,Sms,1
mpr_2fFFVgQyyamarWubXJuanm7SyBW,A,Sms,1
mpr_2fFFcpWCNc0XsudNHbjYYH9j6Rg,B,Sms,1
mpr_2fFGi4J5iyYW9RjKVT6pKGjHgio,A,Sms,1
mpr_2fFIqfqN4VLvROrh4h64K89meYt,A,Sms,1
mpr_2fFKM6mP0dPGtR4jzWW8sJps11Q,A,Sms,1
mpr_2fFO9KVUW642Y0Xvf5N9lmqVn2p,A,Sms,1
mpr_2fF6mClTW4x2OdG36YZ3kA6oBvq,C,Whatsapp,1
mpr_2fFQNmGWkBwi4LwirR65URJjS6W,C,Whatsapp,1
mpr_2fLFcAEKeMg8SBq7CBgt0xBr1tj,B,Whatsapp,1
mpr_2fLJPB2NEvH072LnS9MgjcdyE6A,B,Sms,1
mpr_2fLJJj3x7i7rHstmu3xOJ2AjFhc,A,Sms,1
mpr_2fLJuzIIpUoNhd4UITRiKTwJszT,B,Sms,1
mpr_2fLMhhxClaCn8GHMj5IXvm2ivSA,A,Sms,1
mpr_2fLNZxtHZjSfgdx3gPcSn9lkZvX,C,Whatsapp,1
mpr_2fLNwBmu8WICWWmZsEtcolpuXMP,C,Whatsapp,1
mpr_2fLPefi25TMSkHBSOur60JoZEFZ,C,Sms,1
mpr_2fLPv8WbW0B9xibQtxVxzI8QRkA,B,Sms,1
mpr_2fLWlJXdkMct3DQHeu5a0HVmJYZ,A,Sms,1
mpr_2fLWZg63QgKZmlV8tDVMYYtGTVU,C,Sms,1
mpr_2fLX34nFmmbuRUqSdFFXGCq7RmO,A,Sms,1
mpr_2fLXJwvypPC2nlE6a032dLw6pbF,A,Sms,1
mpr_2fLXaTHWyIIzWZxeQNnQdG0TeXH,B,Sms,1
mpr_2fLbFOftbHmatP4ACNMOZvmvjhI,A,Sms,1
mpr_2fLcEiYXXqrjLqg0mcEv9zQxDn2,A,Sms,1
mpr_2fLdTeqrXF7oea9lULtjduu1vpH,B,Whatsapp,1
mpr_2fLfcbHRTprmOweJQGrzuCsleAo,B,Sms,1
mpr_2fLgYhr6oOotDda7ZSz73t81K4G,C,Whatsapp,0
mpr_2fLirWHud1wlFPwzH55COSBmKd8,B,Sms,1
mpr_2fLkUPeNdnxWh26020bPEWQrqoG,A,Sms,1
mpr_2fLm4uSacJEEpbQfhMX9bm1gonb,C,Whatsapp,0
mpr_2fLm2fSKA3IvHYnN7XpW8WPAtZ6,B,Sms,1
mpr_2fLpp4nEIwoWGIrgIv4rKfBytvd,C,Whatsapp,0
mpr_2fLpcIl91sd07YLuljgPiyaCjSx,A,Sms,1
mpr_2fLsrGcNeECjD2WM6Zp0QdKTaIa,A,Sms,1
mpr_2fLrF0qHVnuxALdmg8ZVDInA9jx,A,Sms,1
mpr_2fLtiuQlYnNaQGDt4HilfiryUxH,B,Sms,1
mpr_2fLtaiARFTXdCmcaGzNiBM0cqyH,C,Whatsapp,1
mpr_2fLuUEG16CSyAqCj3Lo4Cz2Exvx,A,Sms,1
mpr_2fLyg5hhLhKq0ZKmdckZXOetSKn,A,Sms,1
mpr_2fM1v5WT3dIqqUADRedJHiekmwG,C,Whatsapp,1
mpr_2fM3CAKKVtSGVVX6kdfuRDDA0ak,C,Whatsapp,1
mpr_2fM8iqwnZPgicAvndmtO9d2xngN,A,Sms,1
mpr_2fMANqO3godZQ7YuNx4MrMNkYf7,B,Sms,1
mpr_2fMAp9lPumZbZRFInbQLjos4L4w,A,Sms,1
mpr_2fMBImrMfitUNiPZgHFPYQ84xY9,B,Sms,1
mpr_2fMBNkB3SfEaLouEtUkUahXVkgJ,C,Whatsapp,1
mpr_2fMCjJEDecZaV5FQGzuymBPQgSC,B,Sms,1
mpr_2fMFtPwW4FbZ1ZxHgfTBIl6YB6L,C,Whatsapp,1
mpr_2fMGUcgK1DmI1eFKcMXhHAC0K0x,C,Sms,1
mpr_2fMG6IfoZwjN6YVisuJXFBiGWR3,B,Sms,1
mpr_2fMGtlhpk0v8DwLqqe2cONvijNW,B,Sms,1
mpr_2fMJIkFrSfUoH1skxq8uBHNNExY,A,Sms,1
mpr_2fMKXM7hFCHvLOmcI5TnJ5xr8zG,A,Sms,1
mpr_2fMLSdbG2DOWXh9rGwINNggu8g2,C,Whatsapp,1
mpr_2fFyxLrUkDPndsu0htLB7n0sLNj,C,Whatsapp,1
mpr_2fG0U4Ii2qeDbFNL6KGw04y38nV,A,Sms,1
mpr_2fG7rlUKwTiI40iBAqk8zxbmgdj,C,Whatsapp,1
mpr_2fG98cxWqB05d2WWmDBYV6YJoP5,A,Sms,0
mpr_2fG9El44P8bWJQG5Qta1QSQBeq7,A,Sms,1
mpr_2fGAmJ0UydMQtugjbYrq9mRbnbl,B,Sms,1
mpr_2fGC0pXauhKqBlBb32JEM5U2XYc,C,Whatsapp,0
mpr_2fGCiPWyeQbk6PS7zhxRJs1ySd2,A,Sms,0
mpr_2fGF5EAVh5S7SubmYeR4ohuTHmH,C,Sms,1
mpr_2fGHaQnomCXG1lzTn1vdYYnHiAX,A,Sms,1
mpr_2fGHoIU1vmmOleB2f2YpLfbNxaT,A,Sms,1
mpr_2fGMK8WFTqG8x7CwRy1dwBJbrwJ,B,Sms,1
mpr_2fGMd9PafczxspCN4f2sdKmobWJ,B,Sms,1
mpr_2fGMdR7nAQwkEhRKluSZlbum0TQ,B,Sms,1
mpr_2fGLlAMQPvMzomQlECTz6w5Sxty,C,Whatsapp,1
mpr_2fGQtYuU5qdptteZLAVAWMZgohk,C,Sms,1
mpr_2fGR9EX4APLTLSbbUxzHP4Pa9xu,C,Whatsapp,1
mpr_2fGTR5yfrT0JVO7h58GMHagp5C1,C,Sms,1
mpr_2fGWRSPMG4e1iEJlsGGz3GGMxZ2,A,Sms,1
mpr_2fGZ6KV21wUqtbKUNCphHnJxQPn,C,Whatsapp,1
mpr_2fGZF1drhTlCJwf8zPVOuWIJ6wo,A,Sms,1
mpr_2fGZuCfHV56ozKQBpybmzVEJ5ki,B,Sms,1
mpr_2fGaePbsaB3oGAeUOZuk47D4azF,A,Sms,0
mpr_2fGfMRpvFOxuR8MQ35QjOclogt2,C,Whatsapp,1
mpr_2fGgBF4bxxNiapFkX2atlHmlIDS,B,Sms,1
mpr_2fGhvWVxb5JyMt7dyEto6iCkOxF,A,Sms,0
mpr_2fGiZn3FCmVxUauoQRu3iMDbdWj,C,Whatsapp,1
mpr_2fGjBJXDXl6lyFRsyLWeTXjWhKT,A,Sms,1
mpr_2fGjt2uxHHhLSVJarucUkiDLwaF,C,Whatsapp,1
mpr_2fGk9d7DBH1xHBZmuFUW3McJPwq,B,Sms,1
mpr_2fFPh6O3reJz6lk36HUDo8pCBrw,B,Sms,1
mpr_2fGluh5FYaSbIY5HlbxlVtV6neJ,B,Sms,1
mpr_2fGnXe23diwUAiiK42glNLgNjCL,B,Sms,1
mpr_2fGqkULme0g5u5IJEAEWeIOz3hZ,B,Sms,1
mpr_2fGqCPN3euTtfIjPbAZpTre7sCd,A,Sms,1
mpr_2fEk6G88ahwhOcqpHDDar64o2OZ,B,Sms,1
mpr_2fGteUET3Pmo6ou0sTvr7yivCY0,A,Sms,1
mpr_2fFUsyaOJYnukqzkxz6VOa9pnul,A,Sms,1
mpr_2fGv80TmFHYo3mQT0WRGFt7kSEv,B,Sms,1
mpr_2fGwVuFmpbKjQeFj4YrnMwLT9Uf,A,Sms,1
mpr_2fGxgKFhlF7Tz225aQAZFEFc0Ab,C,Whatsapp,1
mpr_2fGydHBl0ogsblN7ubgVFyb4G9L,B,Sms,1
mpr_2fGz2wYR5HyNzsAaNGKgwdZuSFg,B,Sms,1
mpr_2fGyjmsoVW1JTHengu2ybgL9uxj,C,Whatsapp,1
mpr_2fGzXrs7l3KjAV4OruOKXGFzWqB,C,Sms,1
mpr_2fGHr0RgnqI6QzGzi0YxpT9OJ5F,C,Whatsapp,1
mpr_2fH1FddREQNW5iE5XzzQfkIfK2w,A,Sms,1
mpr_2fH1Gz3rFMUJg51RVC9P9V1xiPk,C,Whatsapp,1
mpr_2fH1LIM3f9EbE1ymNNNsHjdT1lZ,A,Sms,1
mpr_2fH1pd2YKQaLJDxfiXCo4Uiq2C3,C,Sms,1
mpr_2fH29mF8arThA48tNXj7N3l9Qef,C,Whatsapp,1
mpr_2fGzh0d6r4zMFQGOTBo1vIR3qIX,C,Whatsapp,1
